state_name,district_name,block_code,block_name
Andhra Pradesh,Sri Potti Sriramulu Nellore,5397,Marripadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,5398,Muthukur
Andhra Pradesh,Sri Potti Sriramulu Nellore,5400,Nellore Rural
Andhra Pradesh,Sri Potti Sriramulu Nellore,5403,Podalakur
Andhra Pradesh,Sri Potti Sriramulu Nellore,5404,Rapur
Andhra Pradesh,Sri Potti Sriramulu Nellore,5405,Sangam
Andhra Pradesh,Sri Potti Sriramulu Nellore,5406,Seetharamapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,5408,Sydapuram
Andhra Pradesh,Sri Potti Sriramulu Nellore,5410,Thotapalligudur
Andhra Pradesh,Sri Potti Sriramulu Nellore,5411,Udayagiri
Andhra Pradesh,Sri Potti Sriramulu Nellore,5413,Varikuntapadu
Andhra Pradesh,Sri Potti Sriramulu Nellore,5414,Venkatachalam
Andhra Pradesh,Sri Potti Sriramulu Nellore,5416,Vidavalur
Andhra Pradesh,Sri Potti Sriramulu Nellore,5417,Vinjamur
Andhra Pradesh,Sri Sathya Sai,4686,Agali
Andhra Pradesh,Sri Sathya Sai,4687,Amadagur
Andhra Pradesh,Sri Sathya Sai,4688,Amarapuram
Andhra Pradesh,Sri Sathya Sai,4691,Bathalapalle
Andhra Pradesh,Sri Sathya Sai,4695,Bukkapatnam
Andhra Pradesh,Sri Sathya Sai,4697,Chennekothapalle
Andhra Pradesh,Sri Sathya Sai,4698,Chilamathur
Andhra Pradesh,Sri Sathya Sai,4700,Dharmavaram
Andhra Pradesh,Sri Sathya Sai,4701,Gandlapenta
Andhra Pradesh,Sri Sathya Sai,4704,Gorantla
Andhra Pradesh,Sri Sathya Sai,4705,Gudibanda
Andhra Pradesh,Sri Sathya Sai,4708,Hindupur
Andhra Pradesh,Sri Sathya Sai,4709,Kadiri
Andhra Pradesh,Sri Sathya Sai,4712,Kanaganapalle
Andhra Pradesh,Sri Sathya Sai,4714,Kothacheruvu
Andhra Pradesh,Sri Sathya Sai,4717,Lepakshi
Andhra Pradesh,Sri Sathya Sai,4718,Madakasira
Andhra Pradesh,Sri Sathya Sai,4719,Mudigubba
Andhra Pradesh,Sri Sathya Sai,4720,Nallacheruvu
Andhra Pradesh,Sri Sathya Sai,4721,Nallamada
Andhra Pradesh,Sri Sathya Sai,4722,Nambulapulikunta
Andhra Pradesh,Sri Sathya Sai,4724,Obuladevarecheruvu
Andhra Pradesh,Sri Sathya Sai,4726,Parigi
Andhra Pradesh,Sri Sathya Sai,4729,Penukonda
Andhra Pradesh,Sri Sathya Sai,4731,Puttaparthi
Andhra Pradesh,Sri Sathya Sai,4732,Ramagiri
Andhra Pradesh,Sri Sathya Sai,4735,Roddam
Andhra Pradesh,Sri Sathya Sai,4736,Rolla
Andhra Pradesh,Sri Sathya Sai,4739,Somandepalle
Andhra Pradesh,Sri Sathya Sai,4740,Tadimarri
Andhra Pradesh,Sri Sathya Sai,4742,Talupula
Andhra Pradesh,Sri Sathya Sai,4743,Tanakal
Andhra Pradesh,Tirupati,5376,Balayapalle
Andhra Pradesh,Tirupati,4752,Buchinadidu Khandriga
Andhra Pradesh,Tirupati,4753,Chandragiri
Andhra Pradesh,Tirupati,4754,Chinnagottigallu
Andhra Pradesh,Tirupati,5381,Chittamur
Andhra Pradesh,Tirupati,4824,Chitvel
Andhra Pradesh,Tirupati,5383,Dakkili
Andhra Pradesh,Tirupati,5384,Doravarisatram
Andhra Pradesh,Tirupati,4832,Kodur
Andhra Pradesh,Tirupati,4763,K.V.B.Puram
Andhra Pradesh,Tirupati,4772,Nagalapuram
Andhra Pradesh,Tirupati,5399,Naidupeta
Andhra Pradesh,Tirupati,4774,Narayanavanam
Andhra Pradesh,Tirupati,4840,Obulavaripalle
Andhra Pradesh,Tirupati,5401,Ozili
Andhra Pradesh,Tirupati,4777,Pakala
Andhra Pradesh,Tirupati,5402,Pellakur
Andhra Pradesh,Tirupati,4842,Penagalur
Andhra Pradesh,Tirupati,4785,Pitchatur
Andhra Pradesh,Tirupati,4847,Pullampeta
Andhra Pradesh,Tirupati,4789,Puttur
Andhra Pradesh,Tirupati,4790,Ramachandrapuram
Andhra Pradesh,Tirupati,4793,Renigunta
Andhra Pradesh,Tirupati,4796,Satyavedu
Andhra Pradesh,Tirupati,4799,Srikalahasti
Andhra Pradesh,Tirupati,5407,Sullurpeta
Andhra Pradesh,Tirupati,5409,Tada
Andhra Pradesh,Tirupati,4803,Thottambedu
Andhra Pradesh,Tirupati,4804,Tirupati (Rural)
Andhra Pradesh,Tirupati,4806,Vadamalapeta
Andhra Pradesh,Tirupati,5412,Vakadu
Andhra Pradesh,Tirupati,4808,Varadaiahpalem
Andhra Pradesh,Tirupati,5415,Venkatagiri
Andhra Pradesh,Tirupati,4813,Yerpedu
Andhra Pradesh,Tirupati,4814,Yerravaripalem
Andhra Pradesh,Visakhapatnam,5583,Anandapuram
Andhra Pradesh,Visakhapatnam,5586,Bheemunipatnam
Andhra Pradesh,Visakhapatnam,5594,Gajuwaka
Andhra Pradesh,Visakhapatnam,5610,Padmanabham
Andhra Pradesh,Visakhapatnam,5614,Pedagantyada
Andhra Pradesh,Visakhapatnam,5615,Pendurthi
Andhra Pradesh,Vizianagaram,5623,Badangi
Andhra Pradesh,Vizianagaram,5625,Bhoghapuram
Andhra Pradesh,Vizianagaram,5626,Bobbili
Andhra Pradesh,Vizianagaram,5627,Bondapalle
Andhra Pradesh,Vizianagaram,5628,Cheepurupalle
Andhra Pradesh,Vizianagaram,5629,Dattirajeru
Andhra Pradesh,Vizianagaram,5630,Denkada
Andhra Pradesh,Vizianagaram,5631,Gajapathinagaram
Andhra Pradesh,Vizianagaram,5632,Gantyada
Andhra Pradesh,Vizianagaram,5633,Garividi
Andhra Pradesh,Vizianagaram,5636,Gurla
Andhra Pradesh,Vizianagaram,5637,Jami
Andhra Pradesh,Vizianagaram,5640,Kothavalasa
Andhra Pradesh,Vizianagaram,5642,Lakkavarapukota
Andhra Pradesh,Vizianagaram,5644,Mentada
Andhra Pradesh,Vizianagaram,5645,Merakamudidam
Andhra Pradesh,Vizianagaram,5646,Nellimarla
Andhra Pradesh,Vizianagaram,5649,Pusapatirega
Andhra Pradesh,Vizianagaram,5567,Rajam
Andhra Pradesh,Vizianagaram,5650,Ramabhadrapuram
Andhra Pradesh,Vizianagaram,5569,Regidi Amadalavalasa
Andhra Pradesh,Vizianagaram,5571,Santhakavati
Andhra Pradesh,Vizianagaram,5653,Srungavarapukota
Andhra Pradesh,Vizianagaram,5654,Therlam
Andhra Pradesh,Vizianagaram,5579,Vangara
Andhra Pradesh,Vizianagaram,5655,Vepada
Andhra Pradesh,Vizianagaram,5656,Vizianagaram
Andhra Pradesh,West Godavari,5707,Achanta
Andhra Pradesh,West Godavari,5708,Akividu
Andhra Pradesh,West Godavari,5709,Attili
Andhra Pradesh,West Godavari,5711,Bhimavaram
Andhra Pradesh,West Godavari,5720,Ganapavaram
Andhra Pradesh,West Godavari,5722,Iragavaram
Andhra Pradesh,West Godavari,5725,Kalla
Andhra Pradesh,West Godavari,5730,Mogalthur
Andhra Pradesh,West Godavari,5732,Narsapur
Andhra Pradesh,West Godavari,5736,Palakoderu
Andhra Pradesh,West Godavari,5735,Palacole
Andhra Pradesh,West Godavari,5739,Pentapadu
Andhra Pradesh,West Godavari,5740,Vasavi Penugonda
Andhra Pradesh,West Godavari,5741,Penumantra
Andhra Pradesh,West Godavari,5743,Poduru
Andhra Pradesh,West Godavari,5746,Tadepalligudem
Andhra Pradesh,West Godavari,5747,Tanuku
Andhra Pradesh,West Godavari,5749,Undi
Andhra Pradesh,West Godavari,5752,Veeravasaram
Andhra Pradesh,West Godavari,5718,Elamanchili
Andhra Pradesh,Y.S.R. Kadapa,4815,Atlur
Andhra Pradesh,Y.S.R. Kadapa,4817,Badvel
Andhra Pradesh,Y.S.R. Kadapa,4816,B.Kodur
Andhra Pradesh,Y.S.R. Kadapa,4818,Brahmamgarimatham.
Andhra Pradesh,Y.S.R. Kadapa,4819,Chakrayapet
Andhra Pradesh,Y.S.R. Kadapa,4820,Chapadu
Andhra Pradesh,Y.S.R. Kadapa,4821,Chennur
Andhra Pradesh,Y.S.R. Kadapa,4823,Chintakomma Dinne
Andhra Pradesh,Y.S.R. Kadapa,4825,Duvvur
Andhra Pradesh,Y.S.R. Kadapa,4827,Gopavaram
Andhra Pradesh,Y.S.R. Kadapa,4828,Jammalamadugu
Andhra Pradesh,Y.S.R. Kadapa,7344,Kadapa
Andhra Pradesh,Y.S.R. Kadapa,4829,Kalasapadu
Andhra Pradesh,Y.S.R. Kadapa,4830,Kamalapuram
Andhra Pradesh,Y.S.R. Kadapa,4831,Khajipet
Andhra Pradesh,Y.S.R. Kadapa,4833,Kondapuram
Andhra Pradesh,Y.S.R. Kadapa,4835,Lingala
Andhra Pradesh,Y.S.R. Kadapa,4836,Muddanur
Andhra Pradesh,Y.S.R. Kadapa,4838,Mylavaram
Andhra Pradesh,Y.S.R. Kadapa,4839,Nandalur
Andhra Pradesh,Y.S.R. Kadapa,4841,Peddamudium
Andhra Pradesh,Y.S.R. Kadapa,4843,Pendlimarri
Andhra Pradesh,Y.S.R. Kadapa,4844,Porumamilla
Andhra Pradesh,Y.S.R. Kadapa,4845,Proddatur
Andhra Pradesh,Y.S.R. Kadapa,4846,Pulivendla
Andhra Pradesh,Y.S.R. Kadapa,4848,Rajampet
Andhra Pradesh,Y.S.R. Kadapa,4849,Rajupalem
Andhra Pradesh,Y.S.R. Kadapa,4853,Sidhout
Andhra Pradesh,Y.S.R. Kadapa,4854,Simhadripuram
Andhra Pradesh,Y.S.R. Kadapa,4837,Mydukur
Andhra Pradesh,Y.S.R. Kadapa,4855,Sri Avadutha Kasinayana
Andhra Pradesh,Y.S.R. Kadapa,4857,Thondur
Andhra Pradesh,Y.S.R. Kadapa,4856,T.Sundupalle
Andhra Pradesh,Y.S.R. Kadapa,4858,Vallur
Andhra Pradesh,Y.S.R. Kadapa,4859,Veeraballi
Andhra Pradesh,Y.S.R. Kadapa,4860,Veerapanayani Palle
Andhra Pradesh,Y.S.R. Kadapa,4861,Vempalle
Andhra Pradesh,Y.S.R. Kadapa,4862,Vemula
Andhra Pradesh,Y.S.R. Kadapa,4863,Vontimitta
Andhra Pradesh,Y.S.R. Kadapa,4864,Yerraguntla
Arunachal Pradesh,Anjaw,7069,Chaglagam
Arunachal Pradesh,Anjaw,2208,Hayuliang
Arunachal Pradesh,Anjaw,2207,Hawai-Walong
Arunachal Pradesh,Anjaw,7070,Manchal
Arunachal Pradesh,East Kameng,7071,Bana
Arunachal Pradesh,East Kameng,7539,Lada
Arunachal Pradesh,East Kameng,2172,Bameng
Arunachal Pradesh,West Kameng,6804,Nafra
Arunachal Pradesh,Changlang,2161,Bordumsa
Arunachal Pradesh,Changlang,2162,Changlang
Arunachal Pradesh,Changlang,7179,Yatdam
Arunachal Pradesh,Changlang,6814,Khimiyang
Arunachal Pradesh,Changlang,6816,Diyun
Arunachal Pradesh,Changlang,2167,Nampong
Arunachal Pradesh,Changlang,7532,Kantang
Arunachal Pradesh,Changlang,2166,Khagam-Miao
Arunachal Pradesh,Changlang,6815,Manmao
Arunachal Pradesh,Changlang,6817,Vijoynagar
Arunachal Pradesh,Dibang Valley,7027,Anelih Arzu
Arunachal Pradesh,Dibang Valley,2169,Anini-Mepi
Arunachal Pradesh,Dibang Valley,7028,Etalin Malinye
Arunachal Pradesh,East Kameng,7073,Khenewa
Arunachal Pradesh,East Kameng,2174,Chayangtajo
Arunachal Pradesh,East Kameng,7072,Pipu
Arunachal Pradesh,East Kameng,2180,Seppa
Arunachal Pradesh,East Kameng,7345,Sawa
Arunachal Pradesh,East Siang,7544,Bilat
Arunachal Pradesh,East Siang,7054,Ruksin
Arunachal Pradesh,East Siang,2186,Mebo
Arunachal Pradesh,East Siang,7053,Pasighat
Arunachal Pradesh,Kamle,7536,Persin Dollungmukh
Arunachal Pradesh,Kamle,2232,Tamen-Raga
Arunachal Pradesh,Kamle,7531,Gepen
Arunachal Pradesh,Kamle,7537,Kamporijo
Arunachal Pradesh,Kamle,6802,Puchi Geko
Arunachal Pradesh,Lower Subansiri,7075,Pistana
Arunachal Pradesh,Lower Subansiri,2236,Ziro-Ii
Arunachal Pradesh,Kra Daadi,2192,Chambang
Arunachal Pradesh,Kra Daadi,7084,Gangte
Arunachal Pradesh,Kra Daadi,2197,Palin
Arunachal Pradesh,Kra Daadi,7083,Yangte
Arunachal Pradesh,Kra Daadi,7081,Pipsorang
Arunachal Pradesh,Kra Daadi,2202,Tali
Arunachal Pradesh,Kurung Kumey,7541,Paniasang
Arunachal Pradesh,Kurung Kumey,2193,Damin
Arunachal Pradesh,Kurung Kumey,2195,Koloriang
Arunachal Pradesh,Kurung Kumey,2196,Nyapin
Arunachal Pradesh,Kurung Kumey,7079,Sangram
Arunachal Pradesh,Kurung Kumey,7082,Parsiparlo
Arunachal Pradesh,Kurung Kumey,7535,Phassang
Arunachal Pradesh,Kurung Kumey,7542,Polosang
Arunachal Pradesh,Kurung Kumey,7080,Sarli
Arunachal Pradesh,Leparada,2300,Basar
Arunachal Pradesh,Leparada,7062,Daring
Arunachal Pradesh,Leparada,7090,Tirbin
Arunachal Pradesh,Lohit,2214,Tezu
Arunachal Pradesh,Lohit,2216,Wakro
Arunachal Pradesh,Longding,7029,Kanubari
Arunachal Pradesh,Longding,7530,Lawnu
Arunachal Pradesh,Longding,6796,Niausa
Arunachal Pradesh,Longding,6794,Pongchau
Arunachal Pradesh,Longding,7030,Wakka
Arunachal Pradesh,Lower Dibang Valley,7052,Dambuk
Arunachal Pradesh,Lower Dibang Valley,2218,Hunli-Kronli
Arunachal Pradesh,Lower Dibang Valley,2222,Roing
Arunachal Pradesh,Lower Siang,2303,Gensi
Arunachal Pradesh,Lower Siang,7540,Kangku
Arunachal Pradesh,Lower Siang,7060,Likabali
Arunachal Pradesh,Lower Siang,7056,Ramle Bango
Arunachal Pradesh,Lower Subansiri,2225,Hong-Hari
Arunachal Pradesh,Lower Subansiri,2233,Ziro-I
Arunachal Pradesh,Namsai,7150,Chowkham
Arunachal Pradesh,Namsai,7149,Namsai
Arunachal Pradesh,Namsai,7025,Lekang
Arunachal Pradesh,Pakke Kessang,7074,Seijosa
Arunachal Pradesh,Pakke Kessang,2175,Pakkekessang
Arunachal Pradesh,Papum Pare,6812,Balijan
Arunachal Pradesh,Papum Pare,2238,Doimukh
Arunachal Pradesh,Papum Pare,6811,Borum
Arunachal Pradesh,Papum Pare,6813,Kimin
Arunachal Pradesh,Papum Pare,2243,Sagalee
Arunachal Pradesh,Papum Pare,6810,Mengio
Arunachal Pradesh,Shi Yomi,2309,Mechuka-Tato
Arunachal Pradesh,Shi Yomi,7059,Manigoan
Arunachal Pradesh,Siang,7347,Boleng
Arunachal Pradesh,Siang,2311,Rumgong
Arunachal Pradesh,Siang,2305,Kaying
Arunachal Pradesh,Siang,2189,Pangin
Arunachal Pradesh,Siang,7346,Rebo Parging
Arunachal Pradesh,Siang,7533,Payum
Arunachal Pradesh,Siang,7055,Riga
Arunachal Pradesh,Tawang,6808,Mukto Bongkhar
Arunachal Pradesh,Tawang,6807,Zemithang Dudunghar
Arunachal Pradesh,Tawang,2247,Jang-Thingbu
Arunachal Pradesh,Tawang,6806,Kitpi
Arunachal Pradesh,Tawang,2249,Lumla
Arunachal Pradesh,Tawang,2251,Tawang
Arunachal Pradesh,Tirap,7077,Khonsa
Arunachal Pradesh,Tirap,7543,Bari Basip
Arunachal Pradesh,Tirap,7146,Borduria
Arunachal Pradesh,Tirap,7145,Dadam
Arunachal Pradesh,Tirap,7076,Namsang
Arunachal Pradesh,Tirap,7078,Lazu
Arunachal Pradesh,Upper Siang,7066,Geku
Arunachal Pradesh,Upper Siang,7068,Jengging
Arunachal Pradesh,Upper Siang,7067,Singa Gelling
Arunachal Pradesh,Upper Siang,2270,Mariyang
Arunachal Pradesh,Upper Siang,2271,Tuting
Arunachal Pradesh,Upper Siang,2272,Yingkiong
Arunachal Pradesh,Upper Subansiri,6801,Baririjo
Arunachal Pradesh,Upper Subansiri,6800,Chetam
Arunachal Pradesh,Upper Subansiri,2276,Daporijo
Arunachal Pradesh,Upper Subansiri,2278,Dumporijo
Arunachal Pradesh,Upper Subansiri,2275,Giba
Arunachal Pradesh,Upper Subansiri,6798,Limeking
Arunachal Pradesh,Upper Subansiri,2281,Nacho
Arunachal Pradesh,Upper Subansiri,6799,Payeng
Arunachal Pradesh,Upper Subansiri,2285,Taliha
Arunachal Pradesh,Upper Subansiri,6803,Siyum
Arunachal Pradesh,Upper Subansiri,7538,Taksing
Arunachal Pradesh,West Kameng,2289,Kalaktang
Arunachal Pradesh,West Kameng,2294,Thrizino
Arunachal Pradesh,West Kameng,6805,Singchung
Arunachal Pradesh,West Kameng,2287,Dirang
Arunachal Pradesh,West Siang,2299,Along West
Arunachal Pradesh,West Siang,7058,Along East
Arunachal Pradesh,West Siang,7534,Bagra
Arunachal Pradesh,West Siang,7061,Darak
Arunachal Pradesh,West Siang,2307,Liromoba-Yomcha
Assam,Bajali,2489,Bajali
Assam,Bajali,2491,Bhabanipur
Assam,Baksa,2676,Barama
Assam,Baksa,2681,Dhamdhama
Assam,Baksa,2679,Baska
Assam,Baksa,2494,Gobardhana
Assam,Barpeta,2494,Gobardhana
Assam,Baksa,2496,Jalah
Assam,Barpeta,2497,Mandia
Assam,Barpeta,2493,Chenga
Assam,Barpeta,2495,Gomaphulbari
Assam,Barpeta,2499,Kalgachia
Assam,Barpeta,2500,Sarukhetri
Assam,Barpeta,2492,Chakchaka
Assam,Barpeta,2490,Ghilajhari-Rupsi
Assam,Barpeta,2498,Pakabetbari
Assam,Biswanath,2706,Biswanath
Assam,Biswanath,2702,Baghmara
Assam,Biswanath,2714,Sakomatha
Assam,Biswanath,2704,Behali
Assam,Biswanath,2712,Pub Chaiduar
Assam,Biswanath,2708,Chaiduar
Assam,Sonitpur,2715,Sootea
Assam,Bongaigaon,2501,Boitamari
Assam,Bongaigaon,2503,Bidyapur
Assam,Bongaigaon,2507,Tapattary
Assam,Bongaigaon,2506,Srijangram
Assam,Bongaigaon,2504,Manikpur
Assam,Chirang,2504,Manikpur
Assam,Cachar,2512,Kalain
Assam,Hailakandi,2586,Algapur
Assam,Cachar,2513,Katigorah
Assam,Cachar,2511,Borkhola
Assam,Cachar,2519,Silchar
Assam,Cachar,2508,Banskandi
Assam,Cachar,2514,Lakhipur
Assam,Cachar,2510,Binnakandi
Assam,Cachar,7597,Rongpur
Assam,Cachar,2517,Rajabazar
Assam,Cachar,2522,Udharbond
Assam,Cachar,2520,Sonai
Assam,Cachar,2521,Tapang
Assam,Cachar,2509,Barjalenga
Assam,Cachar,2515,Dholai Narsingpur
Assam,Cachar,2516,Palonghat
Assam,Charaideo,2700,Mahmara
Assam,Charaideo,2698,Sapekhati
Assam,Charaideo,2701,Sonari
Assam,Charaideo,2696,Lakuwa
Assam,Chirang,2505,Sidli-Chirang
Assam,Chirang,2502,Borobazar
Assam,Chirang,7151,Manikpur Part
Assam,Darrang,2523,Bechimari
Assam,Darrang,2527,Dalgaon-Sialmari
Assam,Darrang,2540,Sipajhar
Assam,Darrang,2537,Pub-Mangaldai
Assam,Darrang,2535,Pachim-Mangaldai
Assam,Darrang,2528,Kalaigaon
Assam,Dhemaji,2546,Dhemaji
Assam,Dhemaji,2547,Machkhowa
Assam,Dhemaji,2544,Sissiborgaon
Assam,Dhemaji,2545,Bordoloni
Assam,Dhemaji,2548,Murkongselek
Assam,Dhemaji,7598,Simen-Sissitangani
Assam,Dhubri,6559,Balajan
Assam,Dhubri,2549,Agomani
Assam,Dhubri,2556,Golakganj
Assam,Kokrajhar,2556,Golakganj
Assam,Dhubri,2562,Athani
Assam,Dhubri,2551,Birshing-Jarua
Assam,Dhubri,2550,Bilasipara
Assam,Kokrajhar,2550,Bilasipara
Assam,Dhubri,2555,Dharamasala
Assam,Dhubri,2560,Nayeralga
Assam,Dhubri,2552,Chapar Salkocha
Assam,Kokrajhar,2552,Chapar Salkocha
Assam,Dhubri,2557,Naskara Jamadarhat
Assam,Dibrugarh,2566,Lahoal
Assam,Dibrugarh,2567,Chabua
Assam,Dibrugarh,2568,Tengakhat
Assam,Dibrugarh,2563,Barbaruah
Assam,Dibrugarh,2565,Khowang
Assam,Dibrugarh,2564,Naharkatia
Assam,Dibrugarh,2569,Tingkhong
Assam,Dima Hasao,2689,Diyungbra
Assam,Dima Hasao,2690,Harangajao
Assam,Dima Hasao,2691,Jatinga Valley
Assam,Dima Hasao,2692,New Sangbar
Assam,Dima Hasao,2688,Diyang Valley
Assam,Goalpara,2572,Kamakhyabari
Assam,Goalpara,2570,Balijana
Assam,Goalpara,2575,Lakhipur
Assam,Goalpara,2573,Paikan
Assam,Goalpara,2574,Dudhnoi
Assam,Goalpara,2577,Rongjuli
Assam,Goalpara,2576,Sri Suryagiri
Assam,Goalpara,2571,Jaleswar
Assam,Golaghat,2582,Golaghat West
Assam,Golaghat,2584,Dergaon North
Assam,Golaghat,2580,Dergaon South
Assam,Golaghat,2578,Golaghat Central
Assam,Jorhat,2596,North West Jorhat
Assam,Golaghat,2583,Gomariguri
Assam,Golaghat,2579,Golaghat East
Assam,Golaghat,2581,Golaghat South
Assam,Golaghat,2585,Morongi
Assam,Hailakandi,2587,Hailakandi
Assam,Hailakandi,2589,Lala
Assam,Hailakandi,2590,South Hailakandi
Assam,Hailakandi,2588,Katlicherra
Assam,Hojai,2659,Binakandi
Assam,Hojai,2662,Jugijan
Assam,Hojai,2660,Dhalpukhuri
Assam,Hojai,2669,Lumding
Assam,Hojai,2675,Udali
Assam,Jorhat,2591,East Teok
Assam,Jorhat,2592,Jorhat Central
Assam,Jorhat,2597,Titabor
Assam,Jorhat,2593,Jorhat East
Assam,Jorhat,2594,Kaliapani
Assam,Kamrup,2601,Boko
Assam,Kamrup,2603,Chamaria
Assam,Kamrup,2609,Goroimari
Assam,Kamrup,2602,Bongaon
Assam,Kamrup,2606,Chhaygaon Maa Chandika
Assam,Kamrup,2599,Bezera
Assam,Kamrup,2610,Hajo
Assam,Kamrup,2613,Rangia
Assam,Kamrup,2615,Sualkuchi
Assam,Kamrup,2611,Kamalpur
Assam,Kamrup,2600,Bihdia -Jajikona
Assam,Tamulpur,2608,Goreswar
Assam,Kamrup,2605,Chayani Rani
Assam,Kamrup,2612,Rampur
Assam,Kamrup,2614,Rani
Assam,Kamrup Metro,6560,Ramcharani
Assam,Kamrup Metro,2604,Chandrapur
Assam,Kamrup Metro,2607,Dimoria
Assam,Karbi Anglong,2621,Lumbajong
Assam,Karbi Anglong,2617,Bokajan
Assam,Karbi Anglong,2620,Langsomepi
Assam,Karbi Anglong,2619,Howraghat
Assam,Karbi Anglong,2625,Samelangso
Assam,Karbi Anglong,2624,Rongmongwe
Assam,Karbi Anglong,2622,Nilip
Assam,Kokrajhar,6595,Debitola-Btc
Assam,Kokrajhar,6570,Rupshi-Btc
Assam,Kokrajhar,6567,Bilashipara-Btc
Assam,Kokrajhar,6568,Mahamaya-Btc
Assam,Kokrajhar,2635,Gossaigaon
Assam,Kokrajhar,2638,Kokrajhar
Assam,Kokrajhar,6569,Golakganj-Btc
Assam,Kokrajhar,2634,Dotma
Assam,Kokrajhar,6566,Chapor-Salkocha-Btc
Assam,Kokrajhar,2637,Kachugaon
Assam,Dhubri,2636,Hatidhura
Assam,Kokrajhar,2636,Hatidhura
Assam,Lakhimpur,2644,Karunabari
Assam,Lakhimpur,2648,Nowboicha
Assam,Lakhimpur,2640,Bihpuria
Assam,Lakhimpur,2647,Ranganodi
Assam,Lakhimpur,2642,Dhakuakhana
Assam,Lakhimpur,2643,Ghilamara
Assam,Lakhimpur,2646,Narayanpur
Assam,Lakhimpur,2641,Boginadi
Assam,Lakhimpur,2645,Lakhimpur
Assam,Majuli,2595,Majuli
Assam,Majuli,2598,Ujani Majuli
Assam,Marigaon,7600,Bhuragaon
Assam,Marigaon,2650,Bhurbandha
Assam,Marigaon,2653,Laharighat
Assam,Marigaon,2654,Mayang
Assam,Marigaon,2652,Kapili
Assam,Marigaon,2651,Dolongghat (Part)
Assam,Nagaon,2658,Dhing
Assam,Nagaon,2670,Niz Dhing
Assam,Nagaon,2663,Juria
Assam,Nagaon,2667,Khagarijan
Assam,Nagaon,2668,Singimari
Assam,Nagaon,2664,Kaliabor
Assam,Nagaon,2671,Pachim Kaliabor
Assam,Nagaon,7599,Bagariguri
Assam,Nagaon,2657,Barhampur
Assam,Nagaon,2672,Pakhimoria
Assam,Nagaon,2673,Raha
Assam,Nagaon,2666,Kathiatoli
Assam,Nagaon,2674,Garajan
Assam,Nalbari,2682,Madhupur
Assam,Nalbari,2685,Nalbari
Assam,Nalbari,2684,Paschim Nalbari
Assam,Nalbari,2680,Borbhag
Assam,Nalbari,2678,Barkhetri
Assam,Nalbari,7601,Ghograpar
Assam,Nalbari,2677,Barigog Banbhag
Assam,Nalbari,2687,Tihu
Assam,Sivasagar,2695,Gaurisagar
Assam,Sivasagar,2693,Amguri
Assam,Sivasagar,2694,Demow
Assam,Sivasagar,2699,Sivasagar
Assam,Sivasagar,2697,Nazira
Assam,Sonitpur,2713,Rangapara
Assam,Sonitpur,2703,Balipara
Assam,Sonitpur,2711,Naduar
Assam,Sonitpur,2705,Bihaguri
Assam,Sonitpur,2709,Dhekiajuli
Assam,Sonitpur,2707,Borchala
Assam,Sonitpur,2710,Gabhoru
Assam,South Salmara Mancachar,2559,Mankachar
Assam,South Salmara Mancachar,2554,Fekamari
Assam,Sribhumi,2632,Bhairab Nagar
Assam,Sribhumi,2627,Badarpur Chaitanyanagar
Assam,Sribhumi,2630,Malegarh
Assam,Sribhumi,2633,Nilambazar
Assam,Sribhumi,2631,Patharkandi
Assam,Sribhumi,2628,Dullavcherra
Assam,Sribhumi,2629,Lowairpoa
Assam,Tamulpur,2683,Nagrijuli
Assam,Tamulpur,2686,Tamulpur
Assam,Tinsukia,2722,Saikhowa
Assam,Tinsukia,2719,Doomdooma
Assam,Tinsukia,2716,Makum
Assam,Tinsukia,2717,Digboi
Assam,Tinsukia,2720,Margherita
Assam,Tinsukia,2721,Sadiya
Assam,Tinsukia,2718,Itakhuli
Assam,Udalguri,6549,Bhergaon
Assam,Udalguri,6554,Borsola
Assam,Udalguri,6548,Odalguri
Assam,Udalguri,6551,Rowta
Assam,Udalguri,6555,Bechimari
Assam,Udalguri,6552,Kalaigaon
Assam,Darrang,6553,Khoirabari
Assam,Udalguri,6553,Khoirabari
Assam,Udalguri,6557,Pub-Mangaldai
Assam,Udalguri,6558,Paschim-Mangaldai
Assam,Udalguri,6550,Mazbat
Assam,Udalguri,6556,Dalgaon-Sialmari
Assam,West Karbi Anglong,2616,Amri
Assam,West Karbi Anglong,2618,Chinthong
Assam,West Karbi Anglong,2623,Rongkhang
Assam,West Karbi Anglong,2626,Socheng
Bihar,Araria,1624,Araria
Bihar,Araria,1625,Bhargama
Bihar,Araria,1626,Forbesganj
Bihar,Araria,1627,Jokihat
Bihar,Araria,1628,Kursakanta
Bihar,Araria,1629,Narpatganj
Bihar,Araria,1630,Palasi
Bihar,Araria,1631,Raniganj
Bihar,Araria,1632,Sikty
Bihar,Arwal,6505,Arwal
Bihar,Arwal,6506,Kaler
Bihar,Arwal,6507,Kapri
Bihar,Arwal,6509,Kurtha
Bihar,Arwal,6508,Sonbhadra-Bansi-Surajpur
Bihar,Aurangabad,1633,Aurangabad
Bihar,Aurangabad,1634,Barun
Bihar,Aurangabad,1635,Daudnagar
Bihar,Aurangabad,1636,Deo
Bihar,Aurangabad,1637,Goh
Bihar,Aurangabad,1638,Haspura
